Sample in Buffer,Sample in Window,TRIGGER,data_out_valid,data_out_Q[15:0],data_out_I[15:0],out_valid,div[15:0],yq[17:0],yi[17:0],fir_data_Q[15:0],fir_data_I[15:0],adc_valid,adc_data_q1[11:0],adc_data_i1[11:0],w[15:0],e[15:0],u[15:0],clk_4MHz,<const0>_1,<const0>_2,<const0>_3,<const0>_4,<const0>_5,<const0>_6,<const0>_7,<const0>_8,<const0>_9,<const0>_10,<const0>_11,<const0>_12,<const0>_13,<const0>_14,<const0>_15,<const0>_16,<const0>_17,<const0>_18,<const0>_19,<const0>_20,<const0>_21,<const0>_22,<const0>_23,<const0>
9282,9282,0,0,-498,-3214,1,1961,-11684,-16312,-569,9a99,0,551,1211,3fc1,0000,2954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9283,9283,0,0,-498,-3214,1,1961,-11684,-16312,-569,9a99,1,781,1080,3fc1,0000,2954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9284,9284,0,0,-498,-3214,1,1961,-11684,-16312,-469,9fa5,0,781,1080,3fc1,0000,2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9285,9285,0,0,-498,-3214,1,1961,-11684,-16312,-469,9fa5,1,975,908,3fc1,0000,2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9286,9286,0,0,-498,-3214,0,1961,-11684,-16312,-976,a647,0,975,908,3fc1,0000,2f6c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9287,9287,0,0,-498,-3214,0,1961,-11684,-16312,-976,a647,1,1131,701,3fc1,0000,2f6c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9288,9288,0,0,2104,6311,0,1961,-11684,-16312,-2218,adb1,0,1131,701,3fc1,0000,2f6c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9289,9289,0,0,2104,6311,0,1961,-11684,-16312,-2218,adb1,1,1245,464,3fc1,0000,2f6c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9290,9290,0,0,2104,6311,0,1961,-11684,-16312,-4220,b561,0,1245,464,3fc1,360e,2f6c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9291,9291,0,0,2104,6311,0,1961,-11684,-16312,-4220,b561,1,1312,205,3fc1,360e,2f6c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9292,9292,0,0,2104,6311,0,1961,-11684,-16312,-6885,bd28,0,1312,205,3fc1,360e,2f6c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9293,9293,0,0,2104,6311,0,1961,-11684,-16312,-6885,bd28,1,1328,-66,3fc1,360e,2f6c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9294,9294,0,0,2104,6311,0,1961,-11684,-16312,-9997,c52c,0,1328,-66,3fc1,360e,3068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9295,9295,0,0,2104,6311,0,1961,-11684,-16312,-9997,c52c,1,1297,-339,3fc1,360e,3068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9296,9296,0,1,2104,6311,0,1961,-11684,-16312,-13247,cdd4,0,1297,-339,3fc1,360e,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9297,9297,0,0,2104,6311,0,1961,-11684,-16312,-13247,cdd4,1,1223,-605,3fc1,360e,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9298,9298,0,0,2104,6311,1,1961,-24762,3300,-16266,d7a4,0,1223,-605,40d8,0000,3068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,9299,0,0,2104,6311,1,1961,-24762,3300,-16266,d7a4,1,1107,-857,40d8,0000,3068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9300,9300,0,0,2104,6311,1,1961,-24762,3300,-18683,e31c,0,1107,-857,40d8,0000,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9301,9301,0,0,2104,6311,1,1961,-24762,3300,-18683,e31c,1,953,-1082,40d8,0000,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9302,9302,0,0,2104,6311,0,1961,-24762,3300,-20173,f08a,0,953,-1082,40d8,0000,3164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9303,9303,0,0,2104,6311,0,1961,-24762,3300,-20173,f08a,1,764,-1266,40d8,0000,3164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9304,9304,0,0,-5263,705,0,1961,-24762,3300,-20510,ffeb,0,764,-1266,40d8,0000,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9305,9305,0,0,-5263,705,0,1961,-24762,3300,-20510,ffeb,1,542,-1396,40d8,0000,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9306,9306,0,0,-5263,705,0,1961,-24762,3300,-19608,10d2,0,542,-1396,40d8,0000,3164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9307,9307,0,0,-5263,705,0,1961,-24762,3300,-19608,10d2,1,290,-1464,40d8,0000,3164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9308,9308,0,0,-5263,705,0,1961,-24762,3300,-17538,2266,0,290,-1464,40d8,0000,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9309,9309,0,0,-5263,705,0,1961,-24762,3300,-17538,2266,1,9,-1465,40d8,0000,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9310,9310,0,0,-5263,705,0,1961,-24762,3300,-14528,336f,0,9,-1465,40d8,dc84,2e04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9311,9311,0,0,-5263,705,0,1961,-24762,3300,-14528,336f,1,-297,-1391,40d8,dc84,2e04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312,9312,0,1,-5263,705,0,1961,-24762,3300,-10930,4272,0,-297,-1391,40d8,dc84,2e04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9313,9313,0,0,-5263,705,0,1961,-24762,3300,-10930,4272,1,-618,-1239,40d8,dc84,2e04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9314,9314,0,0,-5263,705,1,1961,-10642,10983,-7177,4de3,0,-618,-1239,3f72,0000,2e04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9315,9315,0,0,-5263,705,1,1961,-10642,10983,-7177,4de3,1,-935,-1014,3f72,0000,2e04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9316,9316,0,0,-5263,705,1,1961,-10642,10983,-3716,5457,0,-935,-1014,3f72,0000,2e04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9317,9317,0,0,-5263,705,1,1961,-10642,10983,-3716,5457,1,-1218,-736,3f72,0000,2e04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9318,9318,0,0,-5263,705,0,1961,-10642,10983,-944,54be,0,-1218,-736,3f72,0000,2aa4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9319,9319,0,0,-5263,705,0,1961,-10642,10983,-944,54be,1,-1436,-434,3f72,0000,2aa4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9320,9320,0,0,-4933,-5849,0,1961,-10642,10983,856,4e92,0,-1436,-434,3f72,0000,2aa4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9321,9321,0,0,-4933,-5849,0,1961,-10642,10983,856,4e92,1,-1566,-148,3f72,0000,2aa4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9322,9322,0,0,-4933,-5849,0,1961,-10642,10983,1561,41f2,0,-1566,-148,3f72,a3ca,2aa4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9323,9323,0,0,-4933,-5849,0,1961,-10642,10983,1561,41f2,1,-1601,84,3f72,a3ca,2aa4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9324,9324,0,0,-4933,-5849,0,1961,-10642,10983,1229,2fb2,0,-1601,84,3f72,a3ca,2aa4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9325,9325,0,0,-4933,-5849,0,1961,-10642,10983,1229,2fb2,1,-1536,241,3f72,a3ca,2aa4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9326,9326,0,0,-4933,-5849,0,1961,-10642,10983,94,194a,0,-1536,241,3f72,a3ca,2cdc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9327,9327,0,0,-4933,-5849,0,1961,-10642,10983,94,194a,1,-1364,314,3f72,a3ca,2cdc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9328,9328,0,1,-4933,-5849,0,1961,-10642,10983,-1463,00ae,0,-1364,314,3f72,a3ca,2cdc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9329,9329,0,0,-4933,-5849,0,1961,-10642,10983,-1463,00ae,1,-1071,298,3f72,a3ca,2cdc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9330,9330,0,0,-4933,-5849,1,1961,770,6295,-2981,e81b,0,-1071,298,3e8f,0000,2cdc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9331,9331,0,0,-4933,-5849,1,1961,770,6295,-2981,e81b,1,-653,190,3e8f,0000,2cdc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9332,9332,0,0,-4933,-5849,1,1961,770,6295,-3984,d1cc,0,-653,190,3e8f,0000,2cdc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9333,9333,0,0,-4933,-5849,1,1961,770,6295,-3984,d1cc,1,-138,10,3e8f,0000,2cdc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9334,9334,0,0,-4933,-5849,0,1961,770,6295,-4069,bfba,0,-138,10,3e8f,0000,2f14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9335,9335,0,0,-4933,-5849,0,1961,770,6295,-4069,bfba,1,402,-195,3e8f,0000,2f14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9336,9336,0,0,71,-1185,0,1961,770,6295,-2971,b35f,0,402,-195,3e8f,0000,2f14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9337,9337,0,0,71,-1185,0,1961,770,6295,-2971,b35f,1,880,-364,3e8f,0000,2f14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9338,9338,0,0,71,-1185,0,1961,770,6295,-620,ad87,0,880,-364,3e8f,4e0e,2f14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9339,9339,0,0,71,-1185,0,1961,770,6295,-620,ad87,1,1237,-454,3e8f,4e0e,2f14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9340,9340,0,0,71,-1185,0,1961,770,6295,2836,ae3e,0,1237,-454,3e8f,4e0e,2f14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9341,9341,0,0,71,-1185,0,1961,770,6295,2836,ae3e,1,1459,-442,3e8f,4e0e,2f14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9342,9342,0,0,71,-1185,0,1961,770,6295,7040,b4d4,0,1459,-442,3e8f,4e0e,34d8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9343,9343,0,0,71,-1185,0,1961,770,6295,7040,b4d4,1,1558,-316,3e8f,4e0e,34d8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9344,9344,0,1,71,-1185,0,1961,770,6295,11471,bff8,0,1558,-316,3e8f,4e0e,34d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9345,9345,0,0,71,-1185,0,1961,770,6295,11471,bff8,1,1539,-71,3e8f,4e0e,34d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9346,9346,0,0,71,-1185,1,1961,-1162,-27003,15513,cdf3,0,1539,-71,4138,0000,34d8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9347,9347,0,0,71,-1185,1,1961,-1162,-27003,15513,cdf3,1,1399,282,4138,0000,34d8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9348,9348,0,0,71,-1185,1,1961,-1162,-27003,18546,dce4,0,1399,282,4138,0000,34d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9349,9349,0,0,71,-1185,1,1961,-1162,-27003,18546,dce4,1,1145,699,4138,0000,34d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9350,9350,0,0,71,-1185,0,1961,-1162,-27003,20043,eb06,0,1145,699,4138,0000,3a9c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9351,9351,0,0,71,-1185,0,1961,-1162,-27003,20043,eb06,1,809,1107,4138,0000,3a9c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9352,9352,0,0,1486,6166,0,1961,-1162,-27003,19648,f6ea,0,809,1107,4138,0000,3a9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9353,9353,0,0,1486,6166,0,1961,-1162,-27003,19648,f6ea,1,452,1430,4138,0000,3a9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9354,9354,0,0,1486,6166,0,1961,-1162,-27003,17246,ffa7,0,452,1430,4138,0000,3a9c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9355,9355,0,0,1486,6166,0,1961,-1162,-27003,17246,ffa7,1,136,1617,4138,0000,3a9c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9356,9356,0,0,1486,6166,0,1961,-1162,-27003,12983,04ed,0,136,1617,4138,0000,3a9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9357,9357,0,0,1486,6166,0,1961,-1162,-27003,12983,04ed,1,-101,1653,4138,0000,3a9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9358,9358,0,0,1486,6166,0,1961,-1162,-27003,7261,0705,0,-101,1653,4138,0000,35bc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9359,9359,0,0,1486,6166,0,1961,-1162,-27003,7261,0705,1,-247,1537,4138,0000,35bc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9360,9360,0,1,1486,6166,0,1961,-1162,-27003,686,06ba,0,-247,1537,4138,0000,35bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9361,9361,0,0,1486,6166,0,1961,-1162,-27003,686,06ba,1,-302,1256,4138,0000,35bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9362,9362,0,0,1486,6166,1,1961,-12408,-13670,-6012,052d,0,-302,1256,4000,0000,35bc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9363,9363,0,0,1486,6166,1,1961,-12408,-13670,-6012,052d,1,-271,788,4000,0000,35bc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9364,9364,0,0,1486,6166,1,1961,-12408,-13670,-12078,03a1,0,-271,788,4000,0000,35bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9365,9365,0,0,1486,6166,1,1961,-12408,-13670,-12078,03a1,1,-170,166,4000,0000,35bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9366,9366,0,0,1486,6166,0,1961,-12408,-13670,-16841,0345,0,-170,166,4000,0000,30dc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9367,9367,0,0,1486,6166,0,1961,-12408,-13670,-16841,0345,1,-40,-503,4000,0000,30dc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9368,9368,0,0,-2951,-811,0,1961,-12408,-13670,-19807,0508,0,-40,-503,4000,0000,30dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9369,9369,0,0,-2951,-811,0,1961,-12408,-13670,-19807,0508,1,69,-1078,4000,0000,30dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9370,9370,0,0,-2951,-811,0,1961,-12408,-13670,-20731,0971,0,69,-1078,4000,ea40,30dc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9371,9371,0,0,-2951,-811,0,1961,-12408,-13670,-20731,0971,1,114,-1475,4000,ea40,30dc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9372,9372,0,0,-2951,-811,0,1961,-12408,-13670,-19650,1092,0,114,-1475,4000,ea40,30dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9373,9373,0,0,-2951,-811,0,1961,-12408,-13670,-19650,1092,1,74,-1682,4000,ea40,30dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9374,9374,0,0,-2951,-811,0,1961,-12408,-13670,-16874,1a0c,0,74,-1682,4000,a404,30dc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9375,9375,0,0,-2951,-811,0,1961,-12408,-13670,-16874,1a0c,1,-52,-1722,4000,a404,30dc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9376,9376,0,1,-2951,-811,0,1961,-12408,-13670,-12938,251a,0,-52,-1722,4000,a404,30dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9377,9377,0,0,-2951,-811,0,1961,-12408,-13670,-12938,251a,1,-262,-1601,4000,a404,30dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9378,9378,0,0,-2951,-811,1,1961,-11634,16823,-8521,30b7,0,-262,-1601,3e90,0000,30dc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9379,9379,0,0,-2951,-811,1,1961,-11634,16823,-8521,30b7,1,-548,-1320,3e90,0000,30dc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9380,9380,0,0,-2951,-811,1,1961,-11634,16823,-4345,3bbf,0,-548,-1320,3e90,0000,30dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9381,9381,0,0,-2951,-811,1,1961,-11634,16823,-4345,3bbf,1,-874,-902,3e90,0000,30dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9382,9382,0,0,-2951,-811,0,1961,-11634,16823,-1065,4518,0,-874,-902,3e90,0000,30dc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9383,9383,0,0,-2951,-811,0,1961,-11634,16823,-1065,4518,1,-1182,-424,3e90,0000,30dc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9384,9384,0,0,7036,-1249,0,1961,-11634,16823,821,4bd0,0,-1182,-424,3e90,0000,30dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9385,9385,0,0,7036,-1249,0,1961,-11634,16823,821,4bd0,1,-1414,12,3e90,0000,30dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9386,9386,0,0,7036,-1249,0,1961,-11634,16823,1043,4f35,0,-1414,12,3e90,a244,30dc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9387,9387,0,0,7036,-1249,0,1961,-11634,16823,1043,4f35,1,-1546,319,3e90,a244,30dc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9388,9388,0,0,7036,-1249,0,1961,-11634,16823,-407,4ee5,0,-1546,319,3e90,a244,30dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9389,9389,0,0,7036,-1249,0,1961,-11634,16823,-407,4ee5,1,-1583,458,3e90,a244,30dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9390,9390,0,0,7036,-1249,0,1961,-11634,16823,-3283,4acf,0,-1583,458,3e90,a244,369c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9391,9391,0,0,7036,-1249,0,1961,-11634,16823,-3283,4acf,1,-1536,427,3e90,a244,369c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9392,9392,0,1,7036,-1249,0,1961,-11634,16823,-7131,4328,0,-1536,427,3e90,a244,369c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9393,9393,0,0,7036,-1249,0,1961,-11634,16823,-7131,4328,1,-1401,228,3e90,a244,369c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9394,9394,0,0,7036,-1249,1,1961,-1244,1179,-11364,3860,0,-1401,228,3e89,0000,369c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9395,9395,0,0,7036,-1249,1,1961,-1244,1179,-11364,3860,1,-1175,-122,3e89,0000,369c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9396,9396,0,0,7036,-1249,1,1961,-1244,1179,-15355,2b10,0,-1175,-122,3e89,0000,369c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9397,9397,0,0,7036,-1249,1,1961,-1244,1179,-15355,2b10,1,-876,-567,3e89,0000,369c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9398,9398,0,0,7036,-1249,0,1961,-1244,1179,-18533,1bed,0,-876,-567,3e89,0000,3c5c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9399,9399,0,0,7036,-1249,0,1961,-1244,1179,-18533,1bed,1,-554,-1011,3e89,0000,3c5c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9400,9400,0,0,-477,2103,0,1961,-1244,1179,-20466,0bb2,0,-554,-1011,3e89,0000,3c5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9401,9401,0,0,-477,2103,0,1961,-1244,1179,-20466,0bb2,1,-272,-1364,3e89,0000,3c5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9402,9402,0,0,-477,2103,0,1961,-1244,1179,-20923,fb1c,0,-272,-1364,3e89,17de,3c5c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9403,9403,0,0,-477,2103,0,1961,-1244,1179,-20923,fb1c,1,-81,-1584,3e89,17de,3c5c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9404,9404,0,0,-477,2103,0,1961,-1244,1179,-19899,eade,0,-81,-1584,3e89,17de,3c5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9405,9405,0,0,-477,2103,0,1961,-1244,1179,-19899,eade,1,-4,-1672,3e89,17de,3c5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9406,9406,0,0,-477,2103,0,1961,-1244,1179,-17609,db9b,0,-4,-1672,3e89,17de,4238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9407,9407,0,0,-477,2103,0,1961,-1244,1179,-17609,db9b,1,-45,-1637,3e89,17de,4238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9408,9408,0,1,-477,2103,0,1961,-1244,1179,-14444,cdec,0,-45,-1637,3e89,17de,4238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9409,9409,0,0,-477,2103,0,1961,-1244,1179,-14444,cdec,1,-197,-1484,3e89,17de,4238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9410,9410,0,0,-477,2103,1,1961,10642,-17449,-10911,c255,0,-197,-1484,405f,0000,4238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
