Sample in Buffer,Sample in Window,TRIGGER,data_out_valid,data_out_Q[15:0],data_out_I[15:0],out_valid,div[15:0],yq[17:0],yi[17:0],fir_data_Q[15:0],fir_data_I[15:0],adc_valid,adc_data_q1[11:0],adc_data_i1[11:0],w[15:0],e[15:0],u[15:0],clk_4MHz,<const0>_1,<const0>_2,<const0>_3,<const0>_4,<const0>_5,<const0>_6,<const0>_7,<const0>_8,<const0>_9,<const0>_10,<const0>_11,<const0>_12,<const0>_13,<const0>_14,<const0>_15,<const0>_16,<const0>_17,<const0>_18,<const0>_19,<const0>_20,<const0>_21,<const0>_22,<const0>_23,<const0>
10529,10529,0,0,-4024,-4412,0,1961,20875,-1422,-3021,-20226,1,-736,166,16394,-13170,4130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10530,10530,0,0,-4024,-4412,0,1961,20875,-1422,-3021,-20226,0,-736,166,16394,-13170,4130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10531,10531,0,0,-4024,-4412,0,1961,20875,-1422,-2329,-20302,1,-1152,177,16394,-13170,4090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10532,10532,0,0,-4024,-4412,0,1961,20875,-1422,-2329,-20302,0,-1152,177,16394,-13170,4090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10533,10533,0,0,-4024,-4412,0,1961,20875,-1422,-3276,-19270,1,-1416,182,16394,-13170,4090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10534,10534,0,0,-4024,-4412,0,1961,20875,-1422,-3276,-19270,0,-1416,182,16394,-13170,4090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10535,10535,0,0,-4024,-4412,0,1961,-1701,-20067,-5746,-17245,1,-1531,180,16332,0,4090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10536,10536,0,0,-4024,-4412,0,1961,-1701,-20067,-5746,-17245,0,-1531,180,16332,0,4090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10537,10537,0,0,-4024,-4412,0,1961,-1701,-20067,-9355,-14422,1,-1504,171,16332,0,4090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10538,10538,0,1,-4024,-4412,0,1961,-1701,-20067,-9355,-14422,0,-1504,171,16332,0,4090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10539,10539,0,0,-4024,-4412,1,1961,-1701,-20067,-13501,-11059,1,-1336,154,16332,0,4050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10540,10540,0,0,-4024,-4412,1,1961,-1701,-20067,-13501,-11059,0,-1336,154,16332,0,4050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10541,10541,0,0,-4024,-4412,1,1961,-1701,-20067,-17452,-7450,1,-1025,126,16332,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10542,10542,0,0,-4024,-4412,1,1961,-1701,-20067,-17452,-7450,0,-1025,126,16332,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10543,10543,0,0,-4024,-4412,0,1961,-1701,-20067,-20457,-3897,1,-577,86,16332,-13066,4050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10544,10544,0,0,-4024,-4412,0,1961,-1701,-20067,-20457,-3897,0,-577,86,16332,-13066,4050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10545,10545,0,0,-4245,4125,0,1961,-1701,-20067,-21866,-678,1,-35,38,16332,-13066,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10546,10546,0,0,-4245,4125,0,1961,-1701,-20067,-21866,-678,0,-35,38,16332,-13066,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10547,10547,0,0,-4245,4125,0,1961,-1701,-20067,-21236,1977,1,525,-14,16332,-13066,4258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10548,10548,0,0,-4245,4125,0,1961,-1701,-20067,-21236,1977,0,525,-14,16332,-13066,4258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10549,10549,0,0,-4245,4125,0,1961,-1701,-20067,-18410,3910,1,1019,-63,16332,-13066,4258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10550,10550,0,0,-4245,4125,0,1961,-1701,-20067,-18410,3910,0,1019,-63,16332,-13066,4258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10551,10551,0,0,-4245,4125,0,1961,-21196,2064,-13561,5038,1,1404,-105,16332,0,4258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10552,10552,0,0,-4245,4125,0,1961,-21196,2064,-13561,5038,0,1404,-105,16332,0,4258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10553,10553,0,0,-4245,4125,0,1961,-21196,2064,-7171,5360,1,1675,-139,16332,0,4258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10554,10554,0,1,-4245,4125,0,1961,-21196,2064,-7171,5360,0,1675,-139,16332,0,4258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10555,10555,0,0,-4245,4125,1,1961,-21196,2064,24,4950,1,1844,-163,16332,0,4466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10556,10556,0,0,-4245,4125,1,1961,-21196,2064,24,4950,0,1844,-163,16332,0,4466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10557,10557,0,0,-4245,4125,1,1961,-21196,2064,7138,3941,1,1928,-180,16332,0,4466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10558,10558,0,0,-4245,4125,1,1961,-21196,2064,7138,3941,0,1928,-180,16332,0,4466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10559,10559,0,0,-4245,4125,0,1961,-21196,2064,13256,2507,1,1942,-194,16332,0,4466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10560,10560,0,0,-4245,4125,0,1961,-21196,2064,13256,2507,0,1942,-194,16332,0,4466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10561,10561,0,0,4495,4366,0,1961,-21196,2064,17575,845,1,1898,-200,16332,0,4466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10562,10562,0,0,4495,4366,0,1961,-21196,2064,17575,845,0,1898,-200,16332,0,4466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10563,10563,0,0,4495,4366,0,1961,-21196,2064,19514,-844,1,1799,-193,16332,0,4674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10564,10564,0,0,4495,4366,0,1961,-21196,2064,19514,-844,0,1799,-193,16332,0,4674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10565,10565,0,0,4495,4366,0,1961,-21196,2064,18807,-2371,1,1640,-171,16332,0,4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10566,10566,0,0,4495,4366,0,1961,-21196,2064,18807,-2371,0,1640,-171,16332,0,4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10567,10567,0,0,4495,4366,0,1961,1102,21526,15545,-3566,1,1419,-135,16384,0,4674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10568,10568,0,0,4495,4366,0,1961,1102,21526,15545,-3566,0,1419,-135,16384,0,4674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10569,10569,0,0,4495,4366,0,1961,1102,21526,10165,-4288,1,1139,-85,16384,0,4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10570,10570,0,1,4495,4366,0,1961,1102,21526,10165,-4288,0,1139,-85,16384,0,4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10571,10571,0,0,4495,4366,1,1961,1102,21526,3385,-4431,1,804,-23,16384,0,4882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10572,10572,0,0,4495,4366,1,1961,1102,21526,3385,-4431,0,804,-23,16384,0,4882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10573,10573,0,0,4495,4366,1,1961,1102,21526,-3896,-3926,1,420,48,16384,0,4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10574,10574,0,0,4495,4366,1,1961,1102,21526,-3896,-3926,0,420,48,16384,0,4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10575,10575,0,0,4495,4366,0,1961,1102,21526,-10735,-2741,1,5,116,16384,-8882,4882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10576,10576,0,0,4495,4366,0,1961,1102,21526,-10735,-2741,0,5,116,16384,-8882,4882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10577,10577,0,0,-4084,-4021,0,1961,1102,21526,-16279,-891,1,-409,174,16384,-8882,4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10578,10578,0,0,-4084,-4021,0,1961,1102,21526,-16279,-891,0,-409,174,16384,-8882,4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10579,10579,0,0,-4084,-4021,0,1961,1102,21526,-19887,1562,1,-791,213,16384,-8882,4882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10580,10580,0,0,-4084,-4021,0,1961,1102,21526,-19887,1562,0,-791,213,16384,-8882,4882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10581,10581,0,0,-4084,-4021,0,1961,1102,21526,-21218,4506,1,-1121,231,16384,-8882,4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10582,10582,0,0,-4084,-4021,0,1961,1102,21526,-21218,4506,0,-1121,231,16384,-8882,4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10583,10583,0,0,-4084,-4021,0,1961,-21257,2491,-20282,7776,1,-1388,227,16349,0,4882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10584,10584,0,0,-4084,-4021,0,1961,-21257,2491,-20282,7776,0,-1388,227,16349,0,4882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10585,10585,0,0,-4084,-4021,0,1961,-21257,2491,-17418,11164,1,-1590,201,16349,0,4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10586,10586,0,1,-4084,-4021,0,1961,-21257,2491,-17418,11164,0,-1590,201,16349,0,4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10587,10587,0,0,-4084,-4021,1,1961,-21257,2491,-13243,14424,1,-1726,163,16349,0,4882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10588,10588,0,0,-4084,-4021,1,1961,-21257,2491,-13243,14424,0,-1726,163,16349,0,4882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10589,10589,0,0,-4084,-4021,1,1961,-21257,2491,-8543,17301,1,-1803,121,16349,0,4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10590,10590,0,0,-4084,-4021,1,1961,-21257,2491,-8543,17301,0,-1803,121,16349,0,4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10591,10591,0,0,-4084,-4021,0,1961,-21257,2491,-4153,19544,1,-1831,85,16349,11616,4882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10592,10592,0,0,-4084,-4021,0,1961,-21257,2491,-4153,19544,0,-1831,85,16349,11616,4882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10593,10593,0,0,4555,-4187,0,1961,-21257,2491,-822,20944,1,-1812,62,16349,11616,4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10594,10594,0,0,4555,-4187,0,1961,-21257,2491,-822,20944,0,-1812,62,16349,11616,4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10595,10595,0,0,4555,-4187,0,1961,-21257,2491,899,21361,1,-1749,57,16349,11616,5022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10596,10596,0,0,4555,-4187,0,1961,-21257,2491,899,21361,0,-1749,57,16349,11616,5022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10597,10597,0,0,4555,-4187,0,1961,-21257,2491,737,20745,1,-1641,81,16349,11616,5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10598,10598,0,0,4555,-4187,0,1961,-21257,2491,737,20745,0,-1641,81,16349,11616,5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10599,10599,0,0,4555,-4187,0,1961,-2168,-20324,-1262,19156,1,-1492,141,16429,0,5022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10600,10600,0,0,4555,-4187,0,1961,-2168,-20324,-1262,19156,0,-1492,141,16429,0,5022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601,10601,0,0,4555,-4187,0,1961,-2168,-20324,-4751,16763,1,-1306,241,16429,0,5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10602,10602,0,1,4555,-4187,0,1961,-2168,-20324,-4751,16763,0,-1306,241,16429,0,5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603,10603,0,0,4555,-4187,1,1961,-2168,-20324,-9134,13824,1,-1086,377,16429,0,5162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10604,10604,0,0,4555,-4187,1,1961,-2168,-20324,-9134,13824,0,-1086,377,16429,0,5162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10605,10605,0,0,4555,-4187,1,1961,-2168,-20324,-13666,10664,1,-842,542,16429,0,5162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10606,10606,0,0,4555,-4187,1,1961,-2168,-20324,-13666,10664,0,-842,542,16429,0,5162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10607,10607,0,0,4555,-4187,0,1961,-2168,-20324,-17564,7623,1,-589,726,16429,-2432,5162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10608,10608,0,0,4555,-4187,0,1961,-2168,-20324,-17564,7623,0,-589,726,16429,-2432,5162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10609,10609,0,0,4528,4165,0,1961,-2168,-20324,-20129,5007,1,-346,916,16429,-2432,5162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10610,10610,0,0,4528,4165,0,1961,-2168,-20324,-20129,5007,0,-346,916,16429,-2432,5162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10611,10611,0,0,4528,4165,0,1961,-2168,-20324,-20846,3046,1,-136,1099,16429,-9222,4982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10612,10612,0,0,4528,4165,0,1961,-2168,-20324,-20846,3046,0,-136,1099,16429,-9222,4982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10613,10613,0,0,4528,4165,0,1961,-2168,-20324,-19459,1850,1,22,1266,16429,-9222,4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10614,10614,0,0,4528,4165,0,1961,-2168,-20324,-19459,1850,0,22,1266,16429,-9222,4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10615,10615,0,0,4528,4165,0,1961,-21004,2810,-16006,1390,1,123,1412,16347,0,4982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10616,10616,0,0,4528,4165,0,1961,-21004,2810,-16006,1390,0,123,1412,16347,0,4982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10617,10617,0,0,4528,4165,0,1961,-21004,2810,-10803,1499,1,171,1536,16347,0,4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10618,10618,0,1,4528,4165,0,1961,-21004,2810,-10803,1499,0,171,1536,16347,0,4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10619,10619,0,0,4528,4165,1,1961,-21004,2810,-4399,1895,1,175,1634,16347,0,4802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10620,10620,0,0,4528,4165,1,1961,-21004,2810,-4399,1895,0,175,1634,16347,0,4802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10621,10621,0,0,4528,4165,1,1961,-21004,2810,2509,2230,1,144,1703,16347,0,4802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10622,10622,0,0,4528,4165,1,1961,-21004,2810,2509,2230,0,144,1703,16347,0,4802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10623,10623,0,0,4528,4165,0,1961,-21004,2810,9173,2144,1,91,1740,16347,-2376,4802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10624,10624,0,0,4528,4165,0,1961,-21004,2810,9173,2144,0,91,1740,16347,-2376,4802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10625,10625,0,0,4360,4234,0,1961,-21004,2810,14895,1335,1,36,1741,16347,-2376,4802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10626,10626,0,0,4360,4234,0,1961,-21004,2810,14895,1335,0,36,1741,16347,-2376,4802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10627,10627,0,0,4360,4234,0,1961,-21004,2810,19112,-384,1,-4,1705,16347,-2376,4950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10628,10628,0,0,4360,4234,0,1961,-21004,2810,19112,-384,0,-4,1705,16347,-2376,4950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10629,10629,0,0,4360,4234,0,1961,-21004,2810,21466,-3040,1,-13,1630,16347,-2376,4950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10630,10630,0,0,4360,4234,0,1961,-21004,2810,21466,-3040,0,-13,1630,16347,-2376,4950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10631,10631,0,0,4360,4234,0,1961,20100,-1423,21834,-6481,1,18,1518,16374,0,4950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10632,10632,0,0,4360,4234,0,1961,20100,-1423,21834,-6481,0,18,1518,16374,0,4950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10633,10633,0,0,4360,4234,0,1961,20100,-1423,20331,-10387,1,95,1371,16374,0,4950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10634,10634,0,1,4360,4234,0,1961,20100,-1423,20331,-10387,0,95,1371,16374,0,4950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10635,10635,0,0,4360,4234,1,1961,20100,-1423,17274,-14305,1,223,1193,16374,0,5098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10636,10636,0,0,4360,4234,1,1961,20100,-1423,17274,-14305,0,223,1193,16374,0,5098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10637,10637,0,0,4360,4234,1,1961,20100,-1423,13130,-17713,1,399,994,16374,0,5098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10638,10638,0,0,4360,4234,1,1961,20100,-1423,13130,-17713,0,399,994,16374,0,5098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10639,10639,0,0,4360,4234,0,1961,20100,-1423,8445,-20092,1,609,782,16374,-12760,5098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10640,10640,0,0,4360,4234,0,1961,20100,-1423,8445,-20092,0,609,782,16374,-12760,5098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10641,10641,0,0,-3974,-4289,0,1961,20100,-1423,3769,-21010,1,830,570,16374,-12760,5098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10642,10642,0,0,-3974,-4289,0,1961,20100,-1423,3769,-21010,0,830,570,16374,-12760,5098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10643,10643,0,0,-3974,-4289,0,1961,20100,-1423,-406,-20187,1,1043,370,16374,-12760,5138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10644,10644,0,0,-3974,-4289,0,1961,20100,-1423,-406,-20187,0,1043,370,16374,-12760,5138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10645,10645,0,0,-3974,-4289,0,1961,20100,-1423,-3704,-17546,1,1233,189,16374,-12760,5138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10646,10646,0,0,-3974,-4289,0,1961,20100,-1423,-3704,-17546,0,1233,189,16374,-12760,5138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10647,10647,0,0,-3974,-4289,0,1961,-20991,2355,-5894,-13231,1,1395,28,16334,0,5138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10648,10648,0,0,-3974,-4289,0,1961,-20991,2355,-5894,-13231,0,1395,28,16334,0,5138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10649,10649,0,0,-3974,-4289,0,1961,-20991,2355,-6902,-7598,1,1525,-115,16334,0,5138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10650,10650,0,1,-3974,-4289,0,1961,-20991,2355,-6902,-7598,0,1525,-115,16334,0,5138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10651,10651,0,0,-3974,-4289,1,1961,-20991,2355,-6790,-1170,1,1623,-239,16334,0,5178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10652,10652,0,0,-3974,-4289,1,1961,-20991,2355,-6790,-1170,0,1623,-239,16334,0,5178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10653,10653,0,0,-3974,-4289,1,1961,-20991,2355,-5733,5430,1,1690,-340,16334,0,5178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10654,10654,0,0,-3974,-4289,1,1961,-20991,2355,-5733,5430,0,1690,-340,16334,0,5178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10655,10655,0,0,-3974,-4289,0,1961,-20991,2355,-3968,11554,1,1727,-414,16334,0,5178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10656,10656,0,0,-3974,-4289,0,1961,-20991,2355,-3968,11554,0,1727,-414,16334,0,5178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10657,10657,0,0,-4243,4370,0,1961,-20991,2355,-1750,16618,1,1734,-453,16334,0,5178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10658,10658,0,0,-4243,4370,0,1961,-20991,2355,-1750,16618,0,1734,-453,16334,0,5178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10659,10659,0,0,-4243,4370,0,1961,-20991,2355,684,20167,1,1709,-445,16334,0,5378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10660,10660,0,0,-4243,4370,0,1961,-20991,2355,684,20167,0,1709,-445,16334,0,5378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10661,10661,0,0,-4243,4370,0,1961,-20991,2355,3156,21931,1,1649,-378,16334,0,5378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
