Sample in Buffer,Sample in Window,TRIGGER,data_out_valid,data_out_Q[15:0],data_out_I[15:0],out_valid,div[15:0],yq[17:0],yi[17:0],fir_data_Q[15:0],fir_data_I[15:0],adc_valid,adc_data_q1[11:0],adc_data_i1[11:0],w[15:0],e[15:0],u[15:0],fifo3_data_Q[15:0],fifo3_data_I[8:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,SIGNED,SIGNED,HEX,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX
733,733,0,0,-5559,-5211,0,1961,-12943,18855,13180,16227,1,-1024,-102,16384,-12994,5656,19006,02e
734,734,0,0,-5559,-5211,0,1961,-12943,18855,13180,16227,0,-1024,-102,16384,-12994,5656,19006,02e
735,735,0,0,-5559,-5211,0,1961,-12943,18855,8422,18273,1,-1019,260,16384,-12994,5656,19006,02e
736,736,0,0,-5559,-5211,0,1961,-12943,18855,8422,18273,0,-1019,260,16384,-12994,5656,19006,02e
737,737,0,0,-5559,-5211,0,1961,15159,10992,2984,20181,1,-1014,599,16333,0,5656,16810,1e6
738,738,0,0,-5559,-5211,0,1961,15159,10992,2984,20181,0,-1014,599,16333,0,5656,16810,1e6
739,739,0,0,-5559,-5211,0,1961,15159,10992,-2588,21661,1,-1012,889,16333,0,5656,16810,1e6
740,740,0,0,-5559,-5211,0,1961,15159,10992,-2588,21661,0,-1012,889,16333,0,5656,16810,1e6
741,741,0,0,-5559,-5211,1,1961,15159,10992,-7682,22419,1,-1017,1117,16333,0,5656,16413,178
742,742,0,0,-5559,-5211,1,1961,15159,10992,-7682,22419,0,-1017,1117,16333,0,5656,16413,178
743,743,0,0,-5559,-5211,1,1961,15159,10992,-11702,22196,1,-1035,1284,16333,0,5656,16413,178
744,744,0,0,-5559,-5211,1,1961,15159,10992,-11702,22196,0,-1035,1284,16333,0,5656,16413,178
745,745,0,1,-5559,-5211,0,1961,15159,10992,-14164,20803,1,-1067,1397,16333,21806,5656,18265,07d
746,746,0,0,-5559,-5211,0,1961,15159,10992,-14164,20803,0,-1067,1397,16333,21806,5656,18265,07d
747,747,0,0,-2901,-3444,0,1961,15159,10992,-14761,18166,1,-1109,1464,16333,21806,5656,18265,07d
748,748,0,0,-2901,-3444,0,1961,15159,10992,-14761,18166,0,-1109,1464,16333,21806,5656,18265,07d
749,749,0,0,-2901,-3444,0,1961,15159,10992,-13422,14344,1,-1153,1493,16333,0,5860,20264,0b7
750,750,0,0,-2901,-3444,0,1961,15159,10992,-13422,14344,0,-1153,1493,16333,0,5860,20264,0b7
751,751,0,0,-2901,-3444,0,1961,15159,10992,-10328,9545,1,-1193,1484,16333,0,5860,20264,0b7
752,752,0,0,-2901,-3444,0,1961,15159,10992,-10328,9545,0,-1193,1484,16333,0,5860,20264,0b7
753,753,0,0,-2901,-3444,0,1961,-17014,-12991,-5892,4115,1,-1216,1439,16384,0,5860,19230,192
754,754,0,0,-2901,-3444,0,1961,-17014,-12991,-5892,4115,0,-1216,1439,16384,0,5860,19230,192
755,755,0,0,-2901,-3444,0,1961,-17014,-12991,-711,-1494,1,-1207,1355,16384,0,5860,19230,192
756,756,0,0,-2901,-3444,0,1961,-17014,-12991,-711,-1494,0,-1207,1355,16384,0,5860,19230,192
757,757,0,0,-2901,-3444,1,1961,-17014,-12991,4519,-6770,1,-1147,1226,16384,0,6064,13180,163
758,758,0,0,-2901,-3444,1,1961,-17014,-12991,4519,-6770,0,-1147,1226,16384,0,6064,13180,163
759,759,0,0,-2901,-3444,1,1961,-17014,-12991,9096,-11198,1,-1025,1042,16384,0,6064,13180,163
760,760,0,0,-2901,-3444,1,1961,-17014,-12991,9096,-11198,0,-1025,1042,16384,0,6064,13180,163
761,761,0,1,-2901,-3444,0,1961,-17014,-12991,12405,-14328,1,-834,787,16384,-1706,6064,2984,0d5
762,762,0,0,-2901,-3444,0,1961,-17014,-12991,12405,-14328,0,-834,787,16384,-1706,6064,2984,0d5
763,763,0,0,3907,4689,0,1961,-17014,-12991,14006,-15832,1,-574,459,16384,-1706,6064,2984,0d5
764,764,0,0,3907,4689,0,1961,-17014,-12991,14006,-15832,0,-574,459,16384,-1706,6064,2984,0d5
765,765,0,0,3907,4689,0,1961,-17014,-12991,13688,-15547,1,-255,71,16384,-1706,6064,-7682,193
766,766,0,0,3907,4689,0,1961,-17014,-12991,13688,-15547,0,-255,71,16384,-1706,6064,-7682,193
767,767,0,0,3907,4689,0,1961,-17014,-12991,11501,-13498,1,92,-334,16384,-1706,6064,-7682,193
768,768,0,0,3907,4689,0,1961,-17014,-12991,11501,-13498,0,92,-334,16384,-1706,6064,-7682,193
769,769,0,0,3907,4689,0,1961,18642,17821,7741,-9895,1,423,-707,16377,0,6064,-14164,143
770,770,0,0,3907,4689,0,1961,18642,17821,7741,-9895,0,423,-707,16377,0,6064,-14164,143
771,771,0,0,3907,4689,0,1961,18642,17821,2911,-5108,1,706,-1006,16377,0,6064,-14164,143
772,772,0,0,3907,4689,0,1961,18642,17821,2911,-5108,0,706,-1006,16377,0,6064,-14164,143
773,773,0,0,3907,4689,1,1961,18642,17821,-2354,382,1,930,-1209,16377,0,6064,-13422,008
774,774,0,0,3907,4689,1,1961,18642,17821,-2354,382,0,930,-1209,16377,0,6064,-13422,008
775,775,0,0,3907,4689,1,1961,18642,17821,-7371,6045,1,1100,-1320,16377,0,6064,-13422,008
776,776,0,0,3907,4689,1,1961,18642,17821,-7371,6045,0,1100,-1320,16377,0,6064,-13422,008
777,777,0,1,3907,4689,0,1961,18642,17821,-11500,11364,1,1223,-1351,16377,0,6064,-5892,013
778,778,0,0,3907,4689,0,1961,18642,17821,-11500,11364,0,1223,-1351,16377,0,6064,-5892,013
779,779,0,0,-4287,4637,0,1961,18642,17821,-14225,15898,1,1307,-1321,16377,0,6064,-5892,013
780,780,0,0,-4287,4637,0,1961,18642,17821,-14225,15898,0,1307,-1321,16377,0,6064,-5892,013
781,781,0,0,-4287,4637,0,1961,18642,17821,-15214,19330,1,1355,-1248,16377,0,6092,4519,18e
782,782,0,0,-4287,4637,0,1961,18642,17821,-15214,19330,0,1355,-1248,16377,0,6092,4519,18e
783,783,0,0,-4287,4637,0,1961,18642,17821,-14347,21493,1,1364,-1152,16377,0,6092,4519,18e
784,784,0,0,-4287,4637,0,1961,18642,17821,-14347,21493,0,1364,-1152,16377,0,6092,4519,18e
785,785,0,0,-4287,4637,0,1961,16567,13075,-11720,22382,1,1325,-1055,16384,0,6092,12405,008
786,786,0,0,-4287,4637,0,1961,16567,13075,-11720,22382,0,1325,-1055,16384,0,6092,12405,008
787,787,0,0,-4287,4637,0,1961,16567,13075,-7621,22135,1,1231,-982,16384,0,6092,12405,008
788,788,0,0,-4287,4637,0,1961,16567,13075,-7621,22135,0,1231,-982,16384,0,6092,12405,008
789,789,0,0,-4287,4637,1,1961,16567,13075,-2478,21003,1,1078,-950,16384,0,6120,13688,145
790,790,0,0,-4287,4637,1,1961,16567,13075,-2478,21003,0,1078,-950,16384,0,6120,13688,145
791,791,0,0,-4287,4637,1,1961,16567,13075,3201,19304,1,862,-971,16384,0,6120,13688,145
792,792,0,0,-4287,4637,1,1961,16567,13075,3201,19304,0,862,-971,16384,0,6120,13688,145
793,793,0,1,-4287,4637,0,1961,16567,13075,8890,17377,1,585,-1039,16384,0,6120,7741,159
794,794,0,0,-4287,4637,0,1961,16567,13075,8890,17377,0,585,-1039,16384,0,6120,7741,159
795,795,0,0,4440,3397,0,1961,16567,13075,14109,15535,1,261,-1134,16384,0,6120,7741,159
796,796,0,0,4440,3397,0,1961,16567,13075,14109,15535,0,261,-1134,16384,0,6120,7741,159
797,797,0,0,4440,3397,0,1961,16567,13075,18468,14021,1,-86,-1227,16384,-13152,6120,-2354,17e
798,798,0,0,4440,3397,0,1961,16567,13075,18468,14021,0,-86,-1227,16384,-13152,6120,-2354,17e
799,799,0,0,4440,3397,0,1961,16567,13075,21699,12992,1,-424,-1291,16384,-13152,6120,-2354,17e
800,800,0,0,4440,3397,0,1961,16567,13075,21699,12992,0,-424,-1291,16384,-13152,6120,-2354,17e
801,801,0,0,4440,3397,0,1961,11640,17056,23666,12502,1,-731,-1304,16332,0,6120,-11500,064
802,802,0,0,4440,3397,0,1961,11640,17056,23666,12502,0,-731,-1304,16332,0,6120,-11500,064
803,803,0,0,4440,3397,0,1961,11640,17056,24353,12517,1,-993,-1251,16332,0,6120,-11500,064
804,804,0,0,4440,3397,0,1961,11640,17056,24353,12517,0,-993,-1251,16332,0,6120,-11500,064
805,805,0,0,4440,3397,1,1961,11640,17056,23846,12928,1,-1201,-1128,16332,0,6120,-15214,182
806,806,0,0,4440,3397,1,1961,11640,17056,23846,12928,0,-1201,-1128,16332,0,6120,-15214,182
807,807,0,0,4440,3397,1,1961,11640,17056,22302,13582,1,-1348,-941,16332,0,6120,-15214,182
808,808,0,0,4440,3397,1,1961,11640,17056,22302,13582,0,-1348,-941,16332,0,6120,-15214,182
809,809,0,1,4440,3397,0,1961,11640,17056,19916,14320,1,-1429,-698,16332,18370,6120,-11720,16e
810,810,0,0,4440,3397,0,1961,11640,17056,19916,14320,0,-1429,-698,16332,18370,6120,-11720,16e
811,811,0,0,-4457,-4472,0,1961,11640,17056,16889,14998,1,-1445,-406,16332,18370,6120,-11720,16e
812,812,0,0,-4457,-4472,0,1961,11640,17056,16889,14998,0,-1445,-406,16332,18370,6120,-11720,16e
813,813,0,0,-4457,-4472,0,1961,11640,17056,13408,15518,1,-1404,-80,16332,-15718,6328,-2478,00b
814,814,0,0,-4457,-4472,0,1961,11640,17056,13408,15518,0,-1404,-80,16332,-15718,6328,-2478,00b
815,815,0,0,-4457,-4472,0,1961,11640,17056,9627,15842,1,-1318,257,16332,-15718,6328,-2478,00b
816,816,0,0,-4457,-4472,0,1961,11640,17056,9627,15842,0,-1318,257,16332,-15718,6328,-2478,00b
817,817,0,0,-4457,-4472,0,1961,-12755,12776,5668,15987,1,-1208,577,16322,0,6328,8890,1e1
818,818,0,0,-4457,-4472,0,1961,-12755,12776,5668,15987,0,-1208,577,16322,0,6328,8890,1e1
819,819,0,0,-4457,-4472,0,1961,-12755,12776,1625,16024,1,-1097,861,16322,0,6328,8890,1e1
820,820,0,0,-4457,-4472,0,1961,-12755,12776,1625,16024,0,-1097,861,16322,0,6328,8890,1e1
821,821,0,0,-4457,-4472,1,1961,-12755,12776,-2427,16052,1,-1004,1095,16322,0,6536,18468,0c5
822,822,0,0,-4457,-4472,1,1961,-12755,12776,-2427,16052,0,-1004,1095,16322,0,6536,18468,0c5
823,823,0,0,-4457,-4472,1,1961,-12755,12776,-6413,16180,1,-938,1276,16322,0,6536,18468,0c5
824,824,0,0,-4457,-4472,1,1961,-12755,12776,-6413,16180,0,-938,1276,16322,0,6536,18468,0c5
825,825,0,1,-4457,-4472,0,1961,-12755,12776,-10248,16497,1,-901,1408,16322,27928,6536,23666,0d6
826,826,0,0,-4457,-4472,0,1961,-12755,12776,-10248,16497,0,-901,1408,16322,27928,6536,23666,0d6
827,827,0,0,5507,5485,0,1961,-12755,12776,-13824,17050,1,-886,1496,16322,27928,6536,23666,0d6
828,828,0,0,5507,5485,0,1961,-12755,12776,-13824,17050,0,-886,1496,16322,27928,6536,23666,0d6
829,829,0,0,5507,5485,0,1961,-12755,12776,-17005,17826,1,-884,1542,16322,0,6784,23846,080
830,830,0,0,5507,5485,0,1961,-12755,12776,-17005,17826,0,-884,1542,16322,0,6784,23846,080
831,831,0,0,5507,5485,0,1961,-12755,12776,-19630,18743,1,-892,1546,16322,0,6784,23846,080
832,832,0,0,5507,5485,0,1961,-12755,12776,-19630,18743,0,-892,1546,16322,0,6784,23846,080
833,833,0,0,5507,5485,0,1961,13440,-15365,-21526,19652,1,-909,1506,16384,0,6784,19916,1f0
834,834,0,0,5507,5485,0,1961,13440,-15365,-21526,19652,0,-909,1506,16384,0,6784,19916,1f0
835,835,0,0,5507,5485,0,1961,13440,-15365,-22521,20358,1,-941,1415,16384,0,6784,19916,1f0
836,836,0,0,5507,5485,0,1961,13440,-15365,-22521,20358,0,-941,1415,16384,0,6784,19916,1f0
837,837,0,0,5507,5485,1,1961,13440,-15365,-22477,20639,1,-993,1267,16384,0,7032,13408,09e
838,838,0,0,5507,5485,1,1961,13440,-15365,-22477,20639,0,-993,1267,16384,0,7032,13408,09e
839,839,0,0,5507,5485,1,1961,13440,-15365,-21306,20279,1,-1071,1055,16384,0,7032,13408,09e
840,840,0,0,5507,5485,1,1961,13440,-15365,-21306,20279,0,-1071,1055,16384,0,7032,13408,09e
841,841,0,1,5507,5485,0,1961,13440,-15365,-18999,19104,1,-1179,784,16384,6918,7032,5668,073
842,842,0,0,5507,5485,0,1961,13440,-15365,-18999,19104,0,-1179,784,16384,6918,7032,5668,073
843,843,0,0,4187,2638,0,1961,13440,-15365,-15640,17010,1,-1307,468,16384,6918,7032,5668,073
844,844,0,0,4187,2638,0,1961,13440,-15365,-15640,17010,0,-1307,468,16384,6918,7032,5668,073
845,845,0,0,4187,2638,0,1961,13440,-15365,-11410,13984,1,-1437,130,16384,6918,7032,-2427,0b4
846,846,0,0,4187,2638,0,1961,13440,-15365,-11410,13984,0,-1437,130,16384,6918,7032,-2427,0b4
847,847,0,0,4187,2638,0,1961,13440,-15365,-6589,10121,1,-1539,-203,16384,6918,7032,-2427,0b4
848,848,0,0,4187,2638,0,1961,13440,-15365,-6589,10121,0,-1539,-203,16384,6918,7032,-2427,0b4
849,849,0,0,4187,2638,0,1961,-15550,20646,-1534,5616,1,-1587,-505,16411,0,7032,-10248,071
850,850,0,0,4187,2638,0,1961,-15550,20646,-1534,5616,0,-1587,-505,16411,0,7032,-10248,071
851,851,0,0,4187,2638,0,1961,-15550,20646,3349,750,1,-1558,-761,16411,0,7032,-10248,071
852,852,0,0,4187,2638,0,1961,-15550,20646,3349,750,0,-1558,-761,16411,0,7032,-10248,071
853,853,0,0,4187,2638,1,1961,-15550,20646,7645,-4146,1,-1443,-970,16411,0,7032,-17005,1a2
854,854,0,0,4187,2638,1,1961,-15550,20646,7645,-4146,0,-1443,-970,16411,0,7032,-17005,1a2
855,855,0,0,4187,2638,1,1961,-15550,20646,10973,-8725,1,-1230,-1135,16411,0,7032,-17005,1a2
856,856,0,0,4187,2638,1,1961,-15550,20646,10973,-8725,0,-1230,-1135,16411,0,7032,-17005,1a2
857,857,0,1,4187,2638,0,1961,-15550,20646,13029,-12675,1,-909,-1254,16411,-5242,7032,-21526,0c4
858,858,0,0,4187,2638,0,1961,-15550,20646,13029,-12675,0,-909,-1254,16411,-5242,7032,-21526,0c4
859,859,0,0,5220,-4133,0,1961,-15550,20646,13620,-15754,1,-485,-1323,16411,-5242,7032,-21526,0c4
860,860,0,0,5220,-4133,0,1961,-15550,20646,13620,-15754,0,-485,-1323,16411,-5242,7032,-21526,0c4
861,861,0,0,5220,-4133,0,1961,-15550,20646,12688,-17824,1,5,-1334,16411,-5242,6924,-22477,09f
862,862,0,0,5220,-4133,0,1961,-15550,20646,12688,-17824,0,5,-1334,16411,-5242,6924,-22477,09f
863,863,0,0,5220,-4133,0,1961,-15550,20646,10318,-18866,1,494,-1293,16411,-5242,6924,-22477,09f
864,864,0,0,5220,-4133,0,1961,-15550,20646,10318,-18866,0,494,-1293,16411,-5242,6924,-22477,09f
865,865,0,0,5220,-4133,0,1961,20314,13395,6730,-18980,1,903,-1219,16363,0,6924,-18999,0a0
866,866,0,0,5220,-4133,0,1961,20314,13395,6730,-18980,0,903,-1219,16363,0,6924,-18999,0a0
867,867,0,0,5220,-4133,0,1961,20314,13395,2251,-18369,1,1177,-1144,16363,0,6924,-18999,0a0
868,868,0,0,5220,-4133,0,1961,20314,13395,2251,-18369,0,1177,-1144,16363,0,6924,-18999,0a0
869,869,0,0,5220,-4133,1,1961,20314,13395,-2719,-17302,1,1286,-1089,16363,0,6816,-11410,0a0
870,870,0,0,5220,-4133,1,1961,20314,13395,-2719,-17302,0,1286,-1089,16363,0,6816,-11410,0a0
871,871,0,0,5220,-4133,1,1961,20314,13395,-7756,-16075,1,1217,-1059,16363,0,6816,-11410,0a0
872,872,0,0,5220,-4133,1,1961,20314,13395,-7756,-16075,0,1217,-1059,16363,0,6816,-11410,0a0
873,873,0,1,5220,-4133,0,1961,20314,13395,-12460,-14963,1,968,-1044,16363,0,6816,-1534,1f0
874,874,0,0,5220,-4133,0,1961,20314,13395,-12460,-14963,0,968,-1044,16363,0,6816,-1534,1f0
875,875,0,0,3492,4185,0,1961,20314,13395,-16495,-14177,1,551,-1026,16363,0,6816,-1534,1f0
876,876,0,0,3492,4185,0,1961,20314,13395,-16495,-14177,0,551,-1026,16363,0,6816,-1534,1f0
877,877,0,0,3492,4185,0,1961,20314,13395,-19623,-13838,1,12,-990,16363,-14936,6900,7645,1ce
878,878,0,0,3492,4185,0,1961,20314,13395,-19623,-13838,0,12,-990,16363,-14936,6900,7645,1ce
879,879,0,0,3492,4185,0,1961,20314,13395,-21718,-13954,1,-555,-932,16363,-14936,6900,7645,1ce
880,880,0,0,3492,4185,0,1961,20314,13395,-21718,-13954,0,-555,-932,16363,-14936,6900,7645,1ce
881,881,0,0,3492,4185,0,1961,11880,15713,-22773,-14429,1,-1042,-868,16325,0,6900,13029,07d
882,882,0,0,3492,4185,0,1961,11880,15713,-22773,-14429,0,-1042,-868,16325,0,6900,13029,07d
883,883,0,0,3492,4185,0,1961,11880,15713,-22879,-15079,1,-1371,-827,16325,0,6900,13029,07d
884,884,0,0,3492,4185,0,1961,11880,15713,-22879,-15079,0,-1371,-827,16325,0,6900,13029,07d
885,885,0,0,3492,4185,1,1961,11880,15713,-22211,-15662,1,-1513,-838,16325,0,6984,12688,060
886,886,0,0,3492,4185,1,1961,11880,15713,-22211,-15662,0,-1513,-838,16325,0,6984,12688,060
887,887,0,0,3492,4185,1,1961,11880,15713,-20988,-15919,1,-1470,-912,16325,0,6984,12688,060
888,888,0,0,3492,4185,1,1961,11880,15713,-20988,-15919,0,-1470,-912,16325,0,6984,12688,060
889,889,0,1,3492,4185,0,1961,11880,15713,-19450,-15615,1,-1247,-1046,16325,1872,6984,6730,1dc
890,890,0,0,3492,4185,0,1961,11880,15713,-19450,-15615,0,-1247,-1046,16325,1872,6984,6730,1dc
891,891,0,0,-4110,-4685,0,1961,11880,15713,-17824,-14568,1,-859,-1218,16325,1872,6984,6730,1dc
892,892,0,0,-4110,-4685,0,1961,11880,15713,-17824,-14568,0,-859,-1218,16325,1872,6984,6730,1dc
893,893,0,0,-4110,-4685,0,1961,11880,15713,-16305,-12683,1,-359,-1391,16325,1872,7220,-2719,06a
894,894,0,0,-4110,-4685,0,1961,11880,15713,-16305,-12683,0,-359,-1391,16325,1872,7220,-2719,06a
895,895,0,0,-4110,-4685,0,1961,11880,15713,-15039,-9956,1,165,-1515,16325,1872,7220,-2719,06a
896,896,0,0,-4110,-4685,0,1961,11880,15713,-15039,-9956,0,165,-1515,16325,1872,7220,-2719,06a
897,897,0,0,-4110,-4685,0,1961,-18445,18240,-14123,-6474,1,623,-1556,16391,0,7220,-12460,18d
898,898,0,0,-4110,-4685,0,1961,-18445,18240,-14123,-6474,0,623,-1556,16391,0,7220,-12460,18d
899,899,0,0,-4110,-4685,0,1961,-18445,18240,-13601,-2406,1,962,-1506,16391,0,7220,-12460,18d
900,900,0,0,-4110,-4685,0,1961,-18445,18240,-13601,-2406,0,962,-1506,16391,0,7220,-12460,18d
901,901,0,0,-4110,-4685,1,1961,-18445,18240,-13474,2029,1,1164,-1374,16391,0,7456,-19623,1f2
902,902,0,0,-4110,-4685,1,1961,-18445,18240,-13474,2029,0,1164,-1374,16391,0,7456,-19623,1f2
903,903,0,0,-4110,-4685,1,1961,-18445,18240,-13707,6579,1,1225,-1163,16391,0,7456,-19623,1f2
904,904,0,0,-4110,-4685,1,1961,-18445,18240,-13707,6579,0,1225,-1163,16391,0,7456,-19623,1f2
905,905,0,1,-4110,-4685,0,1961,-18445,18240,-14238,10986,1,1135,-855,16391,-17008,7456,-22773,1a3
906,906,0,0,-4110,-4685,0,1961,-18445,18240,-14238,10986,0,1135,-855,16391,-17008,7456,-22773,1a3
907,907,0,0,5544,5061,0,1961,-18445,18240,-14985,15011,1,887,-441,16391,-17008,7456,-22773,1a3
908,908,0,0,5544,5061,0,1961,-18445,18240,-14985,15011,0,887,-441,16391,-17008,7456,-22773,1a3
909,909,0,0,5544,5061,0,1961,-18445,18240,-15851,18446,1,499,53,16391,-27804,7428,-22211,0d2
910,910,0,0,5544,5061,0,1961,-18445,18240,-15851,18446,0,499,53,16391,-27804,7428,-22211,0d2
911,911,0,0,5544,5061,0,1961,-18445,18240,-16727,21121,1,35,552,16391,-27804,7428,-22211,0d2
912,912,0,0,5544,5061,0,1961,-18445,18240,-16727,21121,0,35,552,16391,-27804,7428,-22211,0d2
913,913,0,0,5544,5061,0,1961,-9463,12607,-17495,22910,1,-419,962,16275,0,7428,-19450,101
914,914,0,0,5544,5061,0,1961,-9463,12607,-17495,22910,0,-419,962,16275,0,7428,-19450,101
915,915,0,0,5544,5061,0,1961,-9463,12607,-18032,23729,1,-798,1218,16275,0,7428,-19450,101
916,916,0,0,5544,5061,0,1961,-9463,12607,-18032,23729,0,-798,1218,16275,0,7428,-19450,101
917,917,0,0,5544,5061,1,1961,-9463,12607,-18215,23536,1,-1086,1314,16275,0,7400,-16305,075
918,918,0,0,5544,5061,1,1961,-9463,12607,-18215,23536,0,-1086,1314,16275,0,7400,-16305,075
919,919,0,0,5544,5061,1,1961,-9463,12607,-17933,22333,1,-1300,1272,16275,0,7400,-16305,075
920,920,0,0,5544,5061,1,1961,-9463,12607,-17933,22333,0,-1300,1272,16275,0,7400,-16305,075
921,921,0,1,5544,5061,0,1961,-9463,12607,-17090,20162,1,-1454,1112,16275,23132,7400,-14123,0b6
922,922,0,0,5544,5061,0,1961,-9463,12607,-17090,20162,0,-1454,1112,16275,23132,7400,-14123,0b6
923,923,0,0,4125,4553,0,1961,-9463,12607,-15623,17116,1,-1552,848,16275,23132,7400,-14123,0b6
924,924,0,0,4125,4553,0,1961,-9463,12607,-15623,17116,0,-1552,848,16275,23132,7400,-14123,0b6
925,925,0,0,4125,4553,0,1961,-9463,12607,-13506,13332,1,-1590,502,16275,6644,7836,-13474,1ed
926,926,0,0,4125,4553,0,1961,-9463,12607,-13506,13332,0,-1590,502,16275,6644,7836,-13474,1ed
927,927,0,0,4125,4553,0,1961,-9463,12607,-10758,8993,1,-1568,109,16275,6644,7836,-13474,1ed
928,928,0,0,4125,4553,0,1961,-9463,12607,-10758,8993,0,-1568,109,16275,6644,7836,-13474,1ed
929,929,0,0,4125,4553,0,1961,12156,-18666,-7445,4324,1,-1491,-292,16409,0,7836,-14238,0ea
930,930,0,0,4125,4553,0,1961,12156,-18666,-7445,4324,0,-1491,-292,16409,0,7836,-14238,0ea
931,931,0,0,4125,4553,0,1961,12156,-18666,-3683,-425,1,-1366,-664,16409,0,7836,-14238,0ea
932,932,0,0,4125,4553,0,1961,12156,-18666,-3683,-425,0,-1366,-664,16409,0,7836,-14238,0ea
933,933,0,0,4125,4553,1,1961,12156,-18666,376,-4990,1,-1199,-983,16409,0,8272,-15851,00e
934,934,0,0,4125,4553,1,1961,12156,-18666,376,-4990,0,-1199,-983,16409,0,8272,-15851,00e
935,935,0,0,4125,4553,1,1961,12156,-18666,4545,-9124,1,-996,-1237,16409,0,8272,-15851,00e
936,936,0,0,4125,4553,1,1961,12156,-18666,4545,-9124,0,-996,-1237,16409,0,8272,-15851,00e
937,937,0,1,4125,4553,0,1961,12156,-18666,8622,-12617,1,-760,-1425,16409,1414,8272,-17495,17e
938,938,0,0,4125,4553,0,1961,12156,-18666,8622,-12617,0,-760,-1425,16409,1414,8272,-17495,17e
939,939,0,0,5183,3043,0,1961,12156,-18666,12399,-15321,1,-489,-1554,16409,1414,8272,-17495,17e
940,940,0,0,5183,3043,0,1961,12156,-18666,12399,-15321,0,-489,-1554,16409,1414,8272,-17495,17e
941,941,0,0,5183,3043,0,1961,12156,-18666,15680,-17169,1,-190,-1625,16409,1414,8172,-18215,1f0
942,942,0,0,5183,3043,0,1961,12156,-18666,15680,-17169,0,-190,-1625,16409,1414,8172,-18215,1f0
943,943,0,0,5183,3043,0,1961,12156,-18666,18289,-18186,1,126,-1635,16409,1414,8172,-18215,1f0
944,944,0,0,5183,3043,0,1961,12156,-18666,18289,-18186,0,126,-1635,16409,1414,8172,-18215,1f0
945,945,0,0,5183,3043,0,1961,-21015,-13766,20084,-18479,1,440,-1584,16389,0,8172,-17090,0c2
946,946,0,0,5183,3043,0,1961,-21015,-13766,20084,-18479,0,440,-1584,16389,0,8172,-17090,0c2
947,947,0,0,5183,3043,0,1961,-21015,-13766,20963,-18228,1,733,-1468,16389,0,8172,-17090,0c2
948,948,0,0,5183,3043,0,1961,-21015,-13766,20963,-18228,0,733,-1468,16389,0,8172,-17090,0c2
949,949,0,0,5183,3043,1,1961,-21015,-13766,20869,-17651,1,988,-1282,16389,0,8072,-13506,014
950,950,0,0,5183,3043,1,1961,-21015,-13766,20869,-17651,0,988,-1282,16389,0,8072,-13506,014
951,951,0,0,5183,3043,1,1961,-21015,-13766,19795,-16978,1,1191,-1023,16389,0,8072,-13506,014
952,952,0,0,5183,3043,1,1961,-21015,-13766,19795,-16978,0,1191,-1023,16389,0,8072,-13506,014
953,953,0,1,5183,3043,0,1961,-21015,-13766,17784,-16410,1,1327,-689,16389,0,8072,-7445,0e4
954,954,0,0,5183,3043,0,1961,-21015,-13766,17784,-16410,0,1327,-689,16389,0,8072,-7445,0e4
955,955,0,0,3458,-3958,0,1961,-21015,-13766,14927,-16092,1,1379,-287,16389,0,8072,-7445,0e4
956,956,0,0,3458,-3958,0,1961,-21015,-13766,14927,-16092,0,1379,-287,16389,0,8072,-7445,0e4
957,957,0,0,3458,-3958,0,1961,-21015,-13766,11361,-16087,1,1343,161,16389,-6560,8052,376,082
958,958,0,0,3458,-3958,0,1961,-21015,-13766,11361,-16087,0,1343,161,16389,-6560,8052,376,082
959,959,0,0,3458,-3958,0,1961,-21015,-13766,7261,-16372,1,1237,605,16389,-6560,8052,376,082
960,960,0,0,3458,-3958,0,1961,-21015,-13766,7261,-16372,0,1237,605,16389,-6560,8052,376,082
961,961,0,0,3458,-3958,0,1961,-15557,-11705,2833,-16838,1,1099,982,16358,0,8052,8622,0b7
962,962,0,0,3458,-3958,0,1961,-15557,-11705,2833,-16838,0,1099,982,16358,0,8052,8622,0b7
963,963,0,0,3458,-3958,0,1961,-15557,-11705,-1701,-17313,1,976,1235,16358,0,8052,8622,0b7
964,964,0,0,3458,-3958,0,1961,-15557,-11705,-1701,-17313,0,976,1235,16358,0,8052,8622,0b7
965,965,0,0,3458,-3958,1,1961,-15557,-11705,-6113,-17585,1,903,1332,16358,0,8032,15680,0ef
966,966,0,0,3458,-3958,1,1961,-15557,-11705,-6113,-17585,0,903,1332,16358,0,8032,15680,0ef
967,967,0,0,3458,-3958,1,1961,-15557,-11705,-10192,-17436,1,904,1254,16358,0,8032,15680,0ef
968,968,0,0,3458,-3958,1,1961,-15557,-11705,-10192,-17436,0,904,1254,16358,0,8032,15680,0ef
969,969,0,1,3458,-3958,0,1961,-15557,-11705,-13751,-16679,1,980,992,16358,282,8032,20084,1d1
970,970,0,0,3458,-3958,0,1961,-15557,-11705,-13751,-16679,0,980,992,16358,282,8032,20084,1d1
971,971,0,0,-4197,4207,0,1961,-15557,-11705,-16648,-15183,1,1109,561,16358,282,8032,20084,1d1
972,972,0,0,-4197,4207,0,1961,-15557,-11705,-16648,-15183,0,1109,561,16358,282,8032,20084,1d1
