Sample in Buffer,Sample in Window,TRIGGER,data_out_valid,data_out_Q[15:0],data_out_I[15:0],out_valid,div[15:0],yq[17:0],yi[17:0],fir_data_Q[15:0],fir_data_I[15:0],adc_valid,adc_data_q1[11:0],adc_data_i1[11:0],w[15:0],e[15:0],u[15:0],clk_4MHz,<const0>_1,<const0>_2,<const0>_3,<const0>_4,<const0>_5,<const0>_6,<const0>_7,<const0>_8,<const0>_9,<const0>_10,<const0>_11,<const0>_12,<const0>_13,<const0>_14,<const0>_15,<const0>_16,<const0>_17,<const0>_18,<const0>_19,<const0>_20,<const0>_21,<const0>_22,<const0>_23,<const0>
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,SIGNED,SIGNED,HEX,SIGNED,SIGNED,SIGNED,SIGNED,HEX,HEX,SIGNED,SIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
12122,12122,0,0,-4051,-4496,0,1961,-538,19282,19929,f4c2,0,-275,-1452,3f2b,0000,6fa8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12123,12123,0,0,-4051,-4496,0,1961,-538,19282,19929,f4c2,1,-178,-1336,3f2b,0000,6fa8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12124,12124,0,0,-4051,-4496,0,1961,-20812,2216,17841,fd15,0,-178,-1336,4000,0000,6fa8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12125,12125,0,0,-4051,-4496,0,1961,-20812,2216,17841,fd15,1,-98,-1249,4000,0000,6fa8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12126,12126,0,0,-4051,-4496,0,1961,-20812,2216,14524,0352,0,-98,-1249,4000,0000,6fa8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12127,12127,0,0,-4051,-4496,0,1961,-20812,2216,14524,0352,1,-53,-1220,4000,0000,6fa8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12128,12128,0,0,-4051,-4496,0,1961,-20812,2216,10148,0760,0,-53,-1220,4000,0000,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12129,12129,0,0,-4051,-4496,0,1961,-20812,2216,10148,0760,1,-49,-1261,4000,0000,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12130,12130,0,1,-4051,-4496,0,1961,-20812,2216,4941,0965,0,-49,-1261,4000,0000,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12131,12131,0,0,-4051,-4496,0,1961,-20812,2216,4941,0965,1,-81,-1366,4000,0000,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12132,12132,0,0,-4051,-4496,1,1961,-20812,2216,-830,09bd,0,-81,-1366,4000,0000,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12133,12133,0,0,-4051,-4496,1,1961,-20812,2216,-830,09bd,1,-133,-1513,4000,0000,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12134,12134,0,0,-4051,-4496,1,1961,-20812,2216,-6868,08e5,0,-133,-1513,4000,0000,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12135,12135,0,0,-4051,-4496,1,1961,-20812,2216,-6868,08e5,1,-182,-1666,4000,0000,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12136,12136,0,0,-4051,-4496,0,1961,-20812,2216,-12864,076d,0,-182,-1666,4000,0000,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12137,12137,0,0,-4051,-4496,0,1961,-20812,2216,-12864,076d,1,-217,-1791,4000,0000,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12138,12138,0,0,4050,4042,0,1961,-20812,2216,-18507,05d9,0,-217,-1791,4000,0000,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12139,12139,0,0,4050,4042,0,1961,-20812,2216,-18507,05d9,1,-234,-1856,4000,0000,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12140,12140,0,0,4050,4042,0,1961,1630,20939,-23496,0495,0,-234,-1856,4000,0000,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12141,12141,0,0,4050,4042,0,1961,1630,20939,-23496,0495,1,-233,-1838,4000,0000,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12142,12142,0,0,4050,4042,0,1961,1630,20939,-27544,03e0,0,-233,-1838,4000,0000,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12143,12143,0,0,4050,4042,0,1961,1630,20939,-27544,03e0,1,-212,-1717,4000,0000,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12144,12144,0,0,4050,4042,0,1961,1630,20939,-30389,03ca,0,-212,-1717,4000,0000,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12145,12145,0,0,4050,4042,0,1961,1630,20939,-30389,03ca,1,-172,-1464,4000,0000,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12146,12146,0,1,4050,4042,0,1961,1630,20939,-31809,0437,0,-172,-1464,4000,0000,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12147,12147,0,0,4050,4042,0,1961,1630,20939,-31809,0437,1,-120,-1053,4000,0000,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12148,12148,0,0,4050,4042,1,1961,1630,20939,-31639,04e3,0,-120,-1053,4000,be30,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12149,12149,0,0,4050,4042,1,1961,1630,20939,-31639,04e3,1,-68,-491,4000,be30,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12150,12150,0,0,4050,4042,1,1961,1630,20939,-29791,057a,0,-68,-491,4000,be30,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12151,12151,0,0,4050,4042,1,1961,1630,20939,-29791,057a,1,-29,151,4000,be30,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12152,12152,0,0,4050,4042,0,1961,1630,20939,-26285,05a6,0,-29,151,4000,be30,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12153,12153,0,0,4050,4042,0,1961,1630,20939,-26285,05a6,1,-9,758,4000,be30,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12154,12154,0,0,3861,3767,0,1961,1630,20939,-21259,0523,0,-9,758,4000,be30,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12155,12155,0,0,3861,3767,0,1961,1630,20939,-21259,0523,1,-6,1225,4000,be30,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12156,12156,0,0,3861,3767,0,1961,-21695,-414,-14993,03d4,0,-6,1225,3ef8,0000,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12157,12157,0,0,3861,3767,0,1961,-21695,-414,-14993,03d4,1,-9,1508,3ef8,0000,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12158,12158,0,0,3861,3767,0,1961,-21695,-414,-7903,01c6,0,-9,1508,3ef8,0000,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12159,12159,0,0,3861,3767,0,1961,-21695,-414,-7903,01c6,1,-6,1610,3ef8,0000,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12160,12160,0,0,3861,3767,0,1961,-21695,-414,-527,ff33,0,-6,1610,3ef8,0000,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12161,12161,0,0,3861,3767,0,1961,-21695,-414,-527,ff33,1,12,1544,3ef8,0000,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12162,12162,0,1,3861,3767,0,1961,-21695,-414,6515,fc7c,0,12,1544,3ef8,0000,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12163,12163,0,0,3861,3767,0,1961,-21695,-414,6515,fc7c,1,53,1301,3ef8,0000,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12164,12164,0,0,3861,3767,1,1961,-21695,-414,12579,fa12,0,53,1301,3ef8,c170,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12165,12165,0,0,3861,3767,1,1961,-21695,-414,12579,fa12,1,116,870,3ef8,c170,72fc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12166,12166,0,0,3861,3767,1,1961,-21695,-414,17064,f869,0,116,870,3ef8,c170,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12167,12167,0,0,3861,3767,1,1961,-21695,-414,17064,f869,1,191,280,3ef8,c170,72fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12168,12168,0,0,3861,3767,0,1961,-21695,-414,19495,f7dc,0,191,280,3ef8,c170,771c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12169,12169,0,0,3861,3767,0,1961,-21695,-414,19495,f7dc,1,250,-370,3ef8,c170,771c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12170,12170,0,0,-4172,-4650,0,1961,-21695,-414,19588,f89d,0,250,-370,3ef8,c170,771c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12171,12171,0,0,-4172,-4650,0,1961,-21695,-414,19588,f89d,1,265,-953,3ef8,c170,771c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12172,12172,0,0,-4172,-4650,0,1961,-194,-20476,17310,faa7,0,265,-953,3f05,0000,771c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12173,12173,0,0,-4172,-4650,0,1961,-194,-20476,17310,faa7,1,216,-1378,3f05,0000,771c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12174,12174,0,0,-4172,-4650,0,1961,-194,-20476,12903,fdb9,0,216,-1378,3f05,0000,771c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12175,12175,0,0,-4172,-4650,0,1961,-194,-20476,12903,fdb9,1,97,-1622,3f05,0000,771c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12176,12176,0,0,-4172,-4650,0,1961,-194,-20476,6872,0160,0,97,-1622,3f05,0000,7b3c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12177,12177,0,0,-4172,-4650,0,1961,-194,-20476,6872,0160,1,-98,-1705,3f05,0000,7b3c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12178,12178,0,1,-4172,-4650,0,1961,-194,-20476,-64,0502,0,-98,-1705,3f05,0000,7b3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12179,12179,0,0,-4172,-4650,0,1961,-194,-20476,-64,0502,1,-372,-1642,3f05,0000,7b3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12180,12180,0,0,-4172,-4650,1,1961,-194,-20476,-7051,07fa,0,-372,-1642,3f05,399c,7b3c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12181,12181,0,0,-4172,-4650,1,1961,-194,-20476,-7051,07fa,1,-711,-1435,3f05,399c,7b3c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12182,12182,0,0,-4172,-4650,1,1961,-194,-20476,-13211,09b0,0,-711,-1435,3f05,399c,7b3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12183,12183,0,0,-4172,-4650,1,1961,-194,-20476,-13211,09b0,1,-1074,-1102,3f05,399c,7b3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12184,12184,0,0,-4172,-4650,0,1961,-194,-20476,-17754,09b7,0,-1074,-1102,3f05,399c,7b3c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12185,12185,0,0,-4172,-4650,0,1961,-194,-20476,-17754,09b7,1,-1398,-695,3f05,399c,7b3c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12186,12186,0,0,-3725,-4377,0,1961,-194,-20476,-20087,07e5,0,-1398,-695,3f05,399c,7b3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12187,12187,0,0,-3725,-4377,0,1961,-194,-20476,-20087,07e5,1,-1622,-288,3f05,399c,7b3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12188,12188,0,0,-3725,-4377,0,1961,-194,-20476,-19898,0459,0,-1622,-288,3f05,f688,011e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12189,12189,0,0,-3725,-4377,0,1961,-194,-20476,-19898,0459,1,-1717,56,3f05,f688,011e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12190,12190,0,0,-3725,-4377,0,1961,-194,-20476,-17203,ff83,0,-1717,56,3f05,f688,011e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12191,12191,0,0,-3725,-4377,0,1961,-194,-20476,-17203,ff83,1,-1676,302,3f05,f688,011e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12192,12192,0,0,-3725,-4377,0,1961,18595,-1079,-12346,fa18,0,-1676,302,3fda,0000,011e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12193,12193,0,0,-3725,-4377,0,1961,18595,-1079,-12346,fa18,1,-1499,445,3fda,0000,011e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12194,12194,0,1,-3725,-4377,0,1961,18595,-1079,-5951,f4fd,0,-1499,445,3fda,0000,011e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12195,12195,0,0,-3725,-4377,0,1961,18595,-1079,-5951,f4fd,1,-1168,484,3fda,0000,011e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12196,12196,0,0,-3725,-4377,1,1961,18595,-1079,1168,f126,0,-1168,484,3fda,0000,050a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12197,12197,0,0,-3725,-4377,1,1961,18595,-1079,1168,f126,1,-674,423,3fda,0000,050a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12198,12198,0,0,-3725,-4377,1,1961,18595,-1079,8122,ef7a,0,-674,423,3fda,0000,050a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12199,12199,0,0,-3725,-4377,1,1961,18595,-1079,8122,ef7a,1,-65,278,3fda,0000,050a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12200,12200,0,0,-3725,-4377,0,1961,18595,-1079,14076,f0aa,0,-65,278,3fda,4052,050a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12201,12201,0,0,-3725,-4377,0,1961,18595,-1079,14076,f0aa,1,552,92,3fda,4052,050a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12202,12202,0,0,4445,-4443,0,1961,18595,-1079,18369,f51b,0,552,92,3fda,4052,050a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12203,12203,0,0,4445,-4443,0,1961,18595,-1079,18369,f51b,1,1060,-82,3fda,4052,050a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12204,12204,0,0,4445,-4443,0,1961,18595,-1079,20600,fcd0,0,1060,-82,3fda,4052,05a2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12205,12205,0,0,4445,-4443,0,1961,18595,-1079,20600,fcd0,1,1394,-206,3fda,4052,05a2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12206,12206,0,0,4445,-4443,0,1961,18595,-1079,20686,076b,0,1394,-206,3fda,4052,05a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12207,12207,0,0,4445,-4443,0,1961,18595,-1079,20686,076b,1,1546,-271,3fda,4052,05a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12208,12208,0,0,4445,-4443,0,1961,-30302,959,18856,142e,0,1546,-271,4101,0000,05a2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12209,12209,0,0,4445,-4443,0,1961,-30302,959,18856,142e,1,1534,-289,4101,0000,05a2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12210,12210,0,1,4445,-4443,0,1961,-30302,959,15608,2214,0,1534,-289,4101,0000,05a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12211,12211,0,0,4445,-4443,0,1961,-30302,959,15608,2214,1,1357,-268,4101,0000,05a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12212,12212,0,0,4445,-4443,1,1961,-30302,959,11620,2fed,0,1357,-268,4101,0000,063a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12213,12213,0,0,4445,-4443,1,1961,-30302,959,11620,2fed,1,1002,-214,4101,0000,063a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12214,12214,0,0,4445,-4443,1,1961,-30302,959,7639,3c7e,0,1002,-214,4101,0000,063a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12215,12215,0,0,4445,-4443,1,1961,-30302,959,7639,3c7e,1,477,-135,4101,0000,063a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12216,12216,0,0,4445,-4443,0,1961,-30302,959,4363,46a3,0,477,-135,4101,dc04,063a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12217,12217,0,0,4445,-4443,0,1961,-30302,959,4363,46a3,1,-151,-47,4101,dc04,063a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12218,12218,0,0,4253,-4041,0,1961,-30302,959,2334,4d6d,0,-151,-47,4101,dc04,063a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12219,12219,0,0,4253,-4041,0,1961,-30302,959,2334,4d6d,1,-767,26,4101,dc04,063a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12220,12220,0,0,4253,-4041,0,1961,-30302,959,1861,5035,0,-767,26,4101,dc04,0236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12221,12221,0,0,4253,-4041,0,1961,-30302,959,1861,5035,1,-1264,76,4101,dc04,0236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12222,12222,0,0,4253,-4041,0,1961,-30302,959,2979,4ea9,0,-1264,76,4101,dc04,0236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12223,12223,0,0,4253,-4041,0,1961,-30302,959,2979,4ea9,1,-1601,103,4101,dc04,0236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12224,12224,0,0,4253,-4041,0,1961,-14875,972,5454,48cb,0,-1601,103,3f70,0000,8034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12225,12225,0,0,4253,-4041,0,1961,-14875,972,5454,48cb,1,-1792,119,3f70,0000,8034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12226,12226,0,1,4253,-4041,0,1961,-14875,972,8830,3eeb,0,-1792,119,3f70,0000,8034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12227,12227,0,0,4253,-4041,0,1961,-14875,972,8830,3eeb,1,-1866,134,3f70,0000,8034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12228,12228,0,0,4253,-4041,1,1961,-14875,972,12512,319a,0,-1866,134,3f70,5b7e,8034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12229,12229,0,0,4253,-4041,1,1961,-14875,972,12512,319a,1,-1847,152,3f70,5b7e,8034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12230,12230,0,0,4253,-4041,1,1961,-14875,972,15864,2199,0,-1847,152,3f70,5b7e,8034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12231,12231,0,0,4253,-4041,1,1961,-14875,972,15864,2199,1,-1755,172,3f70,5b7e,8034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12232,12232,0,0,4253,-4041,0,1961,-14875,972,18308,0fcb,0,-1755,172,3f70,5390,8034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12233,12233,0,0,4253,-4041,0,1961,-14875,972,18308,0fcb,1,-1618,192,3f70,5390,8034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12234,12234,0,0,4328,4475,0,1961,-14875,972,19425,fd21,0,-1618,192,3f70,5390,8034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12235,12235,0,0,4328,4475,0,1961,-14875,972,19425,fd21,1,-1466,210,3f70,5390,8034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12236,12236,0,0,4328,4475,0,1961,-14875,972,19007,ea90,0,-1466,210,3f70,0000,0072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12237,12237,0,0,4328,4475,0,1961,-14875,972,19007,ea90,1,-1333,219,3f70,0000,0072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12238,12238,0,0,4328,4475,0,1961,-14875,972,17096,d908,0,-1333,219,3f70,0000,0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12239,12239,0,0,4328,4475,0,1961,-14875,972,17096,d908,1,-1250,215,3f70,0000,0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12240,12240,0,0,4328,4475,0,1961,19763,-2101,13967,c965,0,-1250,215,4000,0000,0072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12241,12241,0,0,4328,4475,0,1961,19763,-2101,13967,c965,1,-1232,191,4000,0000,0072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12242,12242,0,1,4328,4475,0,1961,19763,-2101,10083,bc6e,0,-1232,191,4000,0000,0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12243,12243,0,0,4328,4475,0,1961,19763,-2101,10083,bc6e,1,-1277,148,4000,0000,0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12244,12244,0,0,4328,4475,1,1961,19763,-2101,6020,b2c7,0,-1277,148,4000,0000,02b2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12245,12245,0,0,4328,4475,1,1961,19763,-2101,6020,b2c7,1,-1365,95,4000,0000,02b2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12246,12246,0,0,4328,4475,1,1961,19763,-2101,2375,ace6,0,-1365,95,4000,0000,02b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12247,12247,0,0,4328,4475,1,1961,19763,-2101,2375,ace6,1,-1468,40,4000,0000,02b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12248,12248,0,0,4328,4475,0,1961,19763,-2101,-321,ab0b,0,-1468,40,4000,6a34,02b2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12249,12249,0,0,4328,4475,0,1961,19763,-2101,-321,ab0b,1,-1559,-4,4000,6a34,02b2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
